frame_idx,timestamp,action
486,1771664086.901717,NONE
487,1771664086.969269,NONE
488,1771664087.036844,NONE
489,1771664087.105010,NONE
490,1771664087.171952,NONE
491,1771664087.239672,NONE
492,1771664087.307349,NONE
493,1771664087.374941,NONE
494,1771664087.442983,NONE
495,1771664087.510932,NONE
496,1771664087.578768,NONE
497,1771664087.645879,NONE
498,1771664087.713508,NONE
499,1771664087.780314,NONE
500,1771664087.848086,NONE
501,1771664087.915541,NONE
502,1771664087.983346,NONE
503,1771664088.050367,NONE
504,1771664088.118341,NONE
505,1771664088.185358,NONE
506,1771664088.252548,NONE
507,1771664088.319661,NONE
508,1771664088.387881,NONE
509,1771664098.254977,NONE
510,1771664098.321809,NONE
511,1771664098.389653,NONE
512,1771664098.456468,NONE
513,1771664098.524114,NONE
514,1771664098.591159,NONE
515,1771664098.658129,NONE
516,1771664098.725417,NONE
517,1771664098.793490,NONE
518,1771664098.860765,NONE
519,1771664098.928167,NONE
520,1771664098.995618,NONE
521,1771664099.063184,NONE
522,1771664099.130564,NONE
523,1771664099.198085,NONE
524,1771664099.265637,NONE
525,1771664099.333060,NONE
526,1771664099.399881,NONE
527,1771664099.467344,NONE
528,1771664099.534149,NONE
529,1771664099.601019,NONE
530,1771664099.668678,NONE
531,1771664099.736260,NONE
532,1771664099.803435,NONE
533,1771664099.871546,NONE
534,1771664099.939164,NONE
535,1771664100.007151,NONE
536,1771664100.074963,NONE
537,1771664100.142363,NONE
538,1771664100.210604,NONE
539,1771664100.277309,NONE
540,1771664100.345062,NONE
541,1771664100.411900,NONE
542,1771664100.478843,NONE
543,1771664100.546237,NONE
544,1771664100.614011,NONE
545,1771664100.681485,NONE
546,1771664100.748717,NONE
547,1771664100.815897,NONE
548,1771664100.883964,NONE
549,1771664100.951606,NONE
550,1771664101.019121,NONE
551,1771664101.086034,NONE
552,1771664101.153070,NONE
553,1771664101.221091,NONE
554,1771664101.288394,NONE
555,1771664101.355187,NONE
556,1771664101.422373,NONE
557,1771664101.489314,NONE
558,1771664101.556604,NONE
559,1771664101.623488,NONE
560,1771664101.690300,NONE
561,1771664101.758441,NONE
562,1771664101.826611,NONE
563,1771664101.893803,NONE
564,1771664101.960755,NONE
565,1771664102.027534,NONE
566,1771664102.095172,NONE
567,1771664102.162505,NONE
568,1771664102.229288,NONE
569,1771664102.297517,NONE
570,1771664102.364987,NONE
571,1771664102.432698,NONE
572,1771664102.500352,NONE
573,1771664102.567685,NONE
574,1771664102.635476,NONE
575,1771664102.703200,NONE
576,1771664102.770168,NONE
577,1771664102.837299,NONE
578,1771664102.904841,NONE
579,1771664102.972414,NONE
580,1771664103.039542,NONE
581,1771664103.107756,NONE
582,1771664103.175425,NONE
583,1771664103.243509,NONE
584,1771664103.310524,NONE
585,1771664103.378287,NONE
586,1771664103.445338,NONE
587,1771664103.512585,NONE
588,1771664103.580609,NONE
589,1771664103.648768,NONE
590,1771664103.716738,NONE
591,1771664103.783767,NONE
592,1771664103.851130,NONE
593,1771664103.918601,NONE
594,1771664103.986609,LEFT
595,1771664104.054278,NONE
596,1771664104.120960,NONE
597,1771664104.188500,NONE
598,1771664104.255860,NONE
599,1771664104.323491,NONE
600,1771664104.390263,NONE
601,1771664104.457188,LEFT
602,1771664104.525012,NONE
603,1771664104.592600,NONE
604,1771664104.659622,LEFT
605,1771664104.726411,NONE
606,1771664104.793515,NONE
607,1771664104.860456,NONE
608,1771664104.927439,LEFT
609,1771664104.994856,NONE
610,1771664105.061995,NONE
611,1771664105.129840,NONE
612,1771664105.197153,NONE
613,1771664105.265313,LEFT
614,1771664105.332703,NONE
615,1771664105.400883,NONE
616,1771664105.469124,LEFT
617,1771664105.536756,NONE
618,1771664105.604465,NONE
619,1771664105.671290,NONE
620,1771664105.738983,NONE
621,1771664105.806864,NONE
622,1771664105.874137,NONE
623,1771664105.941489,NONE
624,1771664106.008556,NONE
625,1771664106.076733,NONE
626,1771664106.144309,NONE
627,1771664106.212330,NONE
628,1771664106.279382,NONE
629,1771664106.346915,NONE
630,1771664106.414783,NONE
631,1771664106.481763,NONE
632,1771664106.549606,NONE
633,1771664106.616299,NONE
634,1771664106.684167,NONE
635,1771664106.752448,NONE
636,1771664106.819252,NONE
637,1771664106.886399,NONE
638,1771664106.954064,NONE
639,1771664107.022172,NONE
640,1771664107.089949,LEFT
641,1771664107.157633,NONE
642,1771664107.225255,NONE
643,1771664107.293386,NONE
644,1771664107.360458,NONE
645,1771664107.427912,NONE
646,1771664107.495927,NONE
647,1771664107.563465,NONE
648,1771664107.630677,SOFT_DROP
649,1771664107.697565,NONE
650,1771664107.764603,NONE
651,1771664107.832530,SOFT_DROP
652,1771664107.900755,NONE
653,1771664107.968443,NONE
654,1771664108.035240,NONE
655,1771664108.102858,SOFT_DROP
656,1771664108.171066,NONE
657,1771664108.238330,NONE
658,1771664108.305598,NONE
659,1771664108.372733,NONE
660,1771664108.439712,NONE
661,1771664108.507825,NONE
662,1771664108.574569,NONE
663,1771664108.641900,NONE
664,1771664108.710043,NONE
665,1771664108.777952,NONE
666,1771664108.845719,NONE
667,1771664108.912623,NONE
668,1771664108.980221,NONE
669,1771664109.047389,NONE
670,1771664109.115202,NONE
671,1771664109.182984,NONE
672,1771664109.250537,NONE
673,1771664109.318798,NONE
674,1771664109.386310,ROTATE
675,1771664109.453622,NONE
676,1771664109.520378,NONE
677,1771664109.588349,NONE
678,1771664109.655818,NONE
679,1771664109.722928,NONE
680,1771664109.791040,ROTATE
681,1771664109.857882,NONE
682,1771664109.925136,NONE
683,1771664109.993276,NONE
684,1771664110.060960,ROTATE
685,1771664110.128310,NONE
686,1771664110.195621,NONE
687,1771664110.263321,NONE
688,1771664110.330008,NONE
689,1771664110.397840,NONE
690,1771664110.465084,NONE
691,1771664110.532343,NONE
692,1771664110.600355,NONE
693,1771664110.667024,NONE
694,1771664110.733744,NONE
695,1771664110.801309,ROTATE
696,1771664110.868820,NONE
697,1771664110.935845,NONE
698,1771664111.003313,NONE
699,1771664111.070603,NONE
700,1771664111.137864,NONE
701,1771664111.205788,NONE
702,1771664111.273819,NONE
703,1771664111.341921,ROTATE
704,1771664111.409644,NONE
705,1771664111.476382,NONE
706,1771664111.543180,NONE
707,1771664111.610702,NONE
708,1771664111.678173,NONE
709,1771664111.745816,NONE
710,1771664111.812768,NONE
711,1771664111.880814,NONE
712,1771664111.947519,NONE
713,1771664112.014898,NONE
714,1771664112.082462,NONE
715,1771664112.149829,NONE
716,1771664112.217185,NONE
717,1771664112.283945,NONE
718,1771664112.351571,NONE
719,1771664112.419114,NONE
720,1771664112.486387,ROTATE
721,1771664112.554253,NONE
722,1771664112.622406,NONE
723,1771664112.689188,NONE
724,1771664112.757258,NONE
725,1771664112.825373,ROTATE
726,1771664112.893394,NONE
727,1771664112.960588,NONE
728,1771664113.028080,NONE
729,1771664113.095224,NONE
730,1771664113.163076,NONE
731,1771664113.230669,ROTATE
732,1771664113.298301,NONE
733,1771664113.366230,NONE
734,1771664113.433503,NONE
735,1771664113.501204,NONE
736,1771664113.568986,NONE
737,1771664113.636319,NONE
738,1771664113.703257,LEFT
739,1771664113.770750,NONE
740,1771664113.837635,NONE
741,1771664113.905024,NONE
742,1771664113.973149,NONE
743,1771664114.040613,NONE
744,1771664114.108394,NONE
745,1771664114.175748,LEFT
746,1771664114.242674,LEFT
747,1771664114.310692,LEFT
748,1771664114.377823,LEFT
749,1771664114.445450,NONE
750,1771664114.512991,NONE
751,1771664114.580578,LEFT
752,1771664114.647628,NONE
753,1771664114.714561,NONE
754,1771664114.781995,NONE
755,1771664114.849054,NONE
756,1771664114.916325,NONE
757,1771664114.983280,NONE
758,1771664115.050216,NONE
759,1771664115.118295,NONE
760,1771664115.185490,NONE
761,1771664115.252698,NONE
762,1771664115.320147,NONE
763,1771664115.387480,NONE
764,1771664115.454332,NONE
765,1771664115.521518,NONE
766,1771664115.589195,NONE
767,1771664115.657279,NONE
768,1771664115.725252,NONE
769,1771664115.792499,NONE
770,1771664115.859331,NONE
771,1771664115.927078,NONE
772,1771664115.994696,NONE
773,1771664116.062825,NONE
774,1771664116.130836,NONE
775,1771664116.199056,NONE
776,1771664116.266862,NONE
777,1771664116.333744,NONE
778,1771664116.401423,NONE
779,1771664116.468776,NONE
780,1771664116.536418,NONE
781,1771664116.603481,NONE
782,1771664116.671613,NONE
783,1771664116.738440,NONE
784,1771664116.805184,NONE
785,1771664116.872777,NONE
786,1771664116.940590,NONE
787,1771664117.007874,NONE
788,1771664117.075699,NONE
789,1771664117.143830,NONE
790,1771664117.211617,NONE
791,1771664117.279195,NONE
792,1771664117.346233,RIGHT
793,1771664117.414228,NONE
794,1771664117.481142,NONE
795,1771664117.548876,RIGHT
796,1771664117.615593,NONE
797,1771664117.682974,NONE
798,1771664117.750064,ROTATE
799,1771664117.816952,NONE
800,1771664117.884918,NONE
801,1771664117.952692,NONE
802,1771664118.019850,NONE
803,1771664118.086656,ROTATE
804,1771664118.153552,NONE
805,1771664118.221691,NONE
806,1771664118.288581,NONE
807,1771664118.356333,NONE
808,1771664118.424388,NONE
809,1771664118.492179,ROTATE
810,1771664118.559341,NONE
811,1771664118.626462,NONE
812,1771664118.693832,NONE
813,1771664118.761151,NONE
814,1771664118.828876,NONE
815,1771664118.896002,NONE
816,1771664118.963641,ROTATE
817,1771664119.030333,NONE
818,1771664119.097597,NONE
819,1771664119.165209,NONE
820,1771664119.232304,NONE
821,1771664119.299806,ROTATE
822,1771664119.367771,NONE
823,1771664119.436099,NONE
824,1771664119.503293,NONE
825,1771664119.571055,NONE
826,1771664119.638615,ROTATE
827,1771664119.706497,NONE
828,1771664119.773656,NONE
829,1771664119.841011,NONE
830,1771664119.909158,NONE
831,1771664119.976837,RIGHT
832,1771664120.043595,NONE
833,1771664120.110809,NONE
834,1771664120.178277,RIGHT
835,1771664120.245964,NONE
836,1771664120.313027,RIGHT
837,1771664120.379833,NONE
838,1771664120.446624,RIGHT
839,1771664120.514480,NONE
840,1771664120.582676,NONE
841,1771664120.650652,NONE
842,1771664120.717857,NONE
843,1771664120.784575,SOFT_DROP
844,1771664120.851745,NONE
845,1771664120.919041,NONE
846,1771664120.985875,SOFT_DROP
847,1771664121.053272,NONE
848,1771664121.120169,SOFT_DROP
849,1771664121.188273,NONE
850,1771664121.255546,NONE
851,1771664121.322677,NONE
852,1771664121.390236,NONE
853,1771664121.457387,NONE
854,1771664121.525496,SOFT_DROP
855,1771664121.592787,NONE
856,1771664121.659656,NONE
857,1771664121.727161,NONE
858,1771664121.795384,NONE
859,1771664121.862792,NONE
860,1771664121.929767,NONE
861,1771664121.996450,NONE
862,1771664122.064075,NONE
863,1771664122.131000,NONE
864,1771664122.197987,NONE
865,1771664122.266040,NONE
866,1771664122.333975,NONE
867,1771664122.400771,NONE
868,1771664122.467454,NONE
869,1771664122.534443,NONE
870,1771664122.601752,NONE
871,1771664122.669389,NONE
872,1771664122.736709,NONE
873,1771664122.804953,NONE
874,1771664122.871624,NONE
875,1771664122.938931,NONE
876,1771664123.006437,NONE
877,1771664123.073539,NONE
878,1771664123.141647,NONE
879,1771664123.208563,NONE
880,1771664123.276720,NONE
881,1771664123.343469,ROTATE
882,1771664123.411188,NONE
883,1771664123.479347,NONE
884,1771664123.546559,NONE
885,1771664123.613950,NONE
886,1771664123.682106,NONE
887,1771664123.748989,NONE
888,1771664123.817074,NONE
889,1771664123.884761,ROTATE
890,1771664123.951573,NONE
891,1771664124.018261,NONE
892,1771664124.086169,NONE
893,1771664124.153787,NONE
894,1771664124.221653,NONE
895,1771664124.289370,NONE
896,1771664124.356190,NONE
897,1771664124.424116,NONE
898,1771664124.491610,NONE
899,1771664124.558882,NONE
900,1771664124.626655,NONE
901,1771664124.693877,NONE
902,1771664124.760662,NONE
903,1771664124.827759,NONE
904,1771664124.895452,ROTATE
905,1771664124.962842,NONE
906,1771664125.030686,NONE
907,1771664125.097373,NONE
908,1771664125.164531,NONE
909,1771664125.232041,NONE
910,1771664125.299850,NONE
911,1771664125.367826,NONE
912,1771664125.435367,RIGHT
913,1771664125.502961,NONE
914,1771664125.570885,NONE
915,1771664125.637783,NONE
916,1771664125.705983,NONE
917,1771664125.773848,SOFT_DROP
918,1771664125.840772,NONE
919,1771664125.907487,SOFT_DROP
920,1771664125.975521,NONE
921,1771664126.043601,NONE
922,1771664126.111622,NONE
923,1771664126.178490,NONE
924,1771664126.245885,NONE
925,1771664126.312594,NONE
926,1771664126.380546,NONE
927,1771664126.447883,NONE
928,1771664126.515196,NONE
929,1771664126.582400,RIGHT
930,1771664126.649916,NONE
931,1771664126.717157,NONE
932,1771664126.784440,RIGHT
933,1771664126.851299,NONE
934,1771664126.918667,NONE
935,1771664126.986121,NONE
936,1771664127.053682,NONE
937,1771664127.121580,NONE
938,1771664127.188603,NONE
939,1771664127.256107,NONE
940,1771664127.323166,NONE
941,1771664127.390632,NONE
942,1771664127.457390,SOFT_DROP
943,1771664127.524768,NONE
944,1771664127.592597,SOFT_DROP
945,1771664127.660227,NONE
946,1771664127.728224,NONE
947,1771664127.795709,SOFT_DROP
948,1771664127.862521,NONE
949,1771664127.930187,NONE
950,1771664127.997510,NONE
951,1771664128.064849,NONE
952,1771664128.132429,NONE
953,1771664128.199277,NONE
954,1771664128.266825,NONE
955,1771664128.334367,NONE
956,1771664128.402009,NONE
957,1771664128.470033,NONE
958,1771664128.537644,NONE
959,1771664128.605273,NONE
960,1771664128.672129,NONE
961,1771664128.738917,NONE
962,1771664128.807032,NONE
963,1771664128.875082,LEFT
964,1771664128.943020,NONE
965,1771664129.011092,LEFT
966,1771664129.078302,NONE
967,1771664129.145802,NONE
968,1771664129.212933,LEFT
969,1771664129.279714,NONE
970,1771664129.347593,LEFT
971,1771664129.414692,NONE
972,1771664129.482588,NONE
973,1771664129.549931,ROTATE
974,1771664129.616988,NONE
975,1771664129.684350,NONE
976,1771664129.751573,NONE
977,1771664129.818823,NONE
978,1771664129.885913,NONE
979,1771664129.953041,NONE
980,1771664130.021388,NONE
981,1771664130.089210,NONE
982,1771664130.156901,NONE
983,1771664130.224426,SOFT_DROP
984,1771664130.291250,NONE
985,1771664130.358152,SOFT_DROP
986,1771664130.426111,NONE
